QDate,Queue No,index,Svc,Counter,UserID,QTime,Start,End,WT,ST,Valid,Remark
19-Aug-19,1026,1,Ultrasound/ Review,Treatment Room 3,8888,8:58:26,9:46:21,9:51:51,48,5,Y,Transferred
19-Aug-19,1027,0,Ultrasound/ Review,Review Room 4,8888,8:07:12,9:21:49,9:28:18,74,7,Y,
19-Aug-19,1027,1,Ultrasound/ Review,Review Room 4,8888,9:28:18,9:28:18,9:32:00,0,4,Y,Transferred
19-Aug-19,1028,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:07:49,8:58:58,9:06:15,51,8,Y,
19-Aug-19,1028,1,Ultrasound/ Review,Review Room 4,8888,9:06:15,9:32:00,9:36:00,26,4,Y,Transferred
19-Aug-19,1029,0,Ultrasound/ Review,Review Room 4,8888,8:10:01,9:36:00,9:38:54,86,2,Y,
19-Aug-19,1030,0,Ultrasound/ Review,,,8:12:39,8:12:39,8:12:39,0,0,N,
19-Aug-19,1031,0,Ultrasound/ Review,Treatment Room 3,8888,8:16:46,9:51:51,9:54:35,95,3,Y,
19-Aug-19,1032,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:18:34,9:10:56,9:11:17,52,1,Y,
19-Aug-19,1032,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:11:17,9:11:17,9:17:00,0,6,Y,Transferred
19-Aug-19,1032,2,Ultrasound/ Review,Treatment Room 3,8888,9:17:00,9:55:30,9:58:49,38,3,Y,Transferred
19-Aug-19,1033,0,Ultrasound/ Review,Review Room 4,8888,8:20:23,9:38:54,9:45:39,78,7,Y,
19-Aug-19,1034,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:27:07,9:17:30,9:22:40,50,5,Y,
19-Aug-19,1034,1,Ultrasound/ Review,Treatment Room 3,8888,9:22:40,10:00:03,10:06:50,38,6,Y,Transferred
19-Aug-19,1035,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:28:54,9:23:52,9:24:18,55,1,Y,
19-Aug-19,1035,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:24:18,9:24:18,9:24:24,0,0,N,
19-Aug-19,1035,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:24:24,9:24:24,9:28:50,0,4,Y,Transferred
19-Aug-19,1035,3,Ultrasound/ Review,Review Room 4,8888,9:28:50,9:45:39,9:51:17,17,6,Y,
19-Aug-19,1036,0,Ultrasound/ Review,Treatment Room 3,8888,8:31:26,10:06:50,10:07:03,95,1,Y,
19-Aug-19,1036,1,Ultrasound/ Review,Treatment Room 3,8888,10:07:03,10:07:03,10:17:41,0,10,Y,Transferred
19-Aug-19,1037,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:31:37,9:29:40,9:36:17,58,7,Y,
19-Aug-19,1037,1,Ultrasound/ Review,Review Room 4,8888,9:36:17,9:51:17,10:06:51,15,15,Y,Transferred
19-Aug-19,1038,0,Ultrasound/ Review,Treatment Room 3,8888,8:33:33,10:17:41,10:26:21,104,9,Y,
19-Aug-19,1038,1,Ultrasound/ Review,Treatment Room 3,8888,10:26:21,10:26:21,10:28:33,0,2,Y,Transferred
19-Aug-19,1039,0,Ultrasound/ Review,Review Room 4,8888,8:35:43,10:06:51,10:11:09,91,5,Y,
19-Aug-19,1040,0,Ultrasound/ Review,Review Room 4,8888,8:39:11,10:22:54,10:34:53,103,12,Y,
19-Aug-19,1041,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:40:32,9:40:20,9:45:47,60,5,Y,
19-Aug-19,1041,1,Ultrasound/ Review,Treatment Room 3,8888,9:45:47,10:28:33,10:30:50,43,2,Y,Transferred
19-Aug-19,1042,0,Ultrasound/ Review,,,8:41:37,8:41:37,8:41:37,0,0,N,
19-Aug-19,1043,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:50:14,9:48:56,9:57:47,58,9,Y,
19-Aug-19,1043,1,Ultrasound/ Review,Review Room 4,8888,9:57:47,10:11:09,10:22:54,14,11,Y,Transferred
19-Aug-19,1044,0,Ultrasound/ Review,,,8:50:53,8:50:53,8:50:53,0,0,N,
19-Aug-19,1045,0,Ultrasound/ Review,Treatment Room 3,8888,8:56:23,10:31:58,10:34:03,95,3,Y,
19-Aug-19,1046,0,Ultrasound/ Review,Treatment Room 3,8888,9:05:10,10:34:27,10:36:50,89,2,Y,
19-Aug-19,1047,0,Ultrasound/ Review,,,9:05:22,9:05:22,9:05:22,0,0,N,
19-Aug-19,1048,0,Ultrasound/ Review,Treatment Room 3,8888,9:05:52,10:36:50,10:38:37,91,2,Y,
19-Aug-19,1049,0,Ultrasound/ Review,Treatment Room 3,8888,9:06:05,10:39:50,10:43:06,93,4,Y,
19-Aug-19,1050,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:06:32,10:00:16,10:00:45,54,0,Y,
19-Aug-19,1050,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:00:45,10:00:45,10:06:46,0,6,Y,Transferred
19-Aug-19,1050,2,Ultrasound/ Review,Review Room 4,8888,10:06:46,10:34:53,10:41:31,28,7,Y,Transferred
19-Aug-19,1051,0,Ultrasound/ Review,Treatment Room 3,8888,9:07:31,10:43:06,10:43:38,96,0,Y,
19-Aug-19,1051,1,Ultrasound/ Review,Treatment Room 3,8888,10:43:38,10:43:38,10:45:55,0,2,Y,Transferred
19-Aug-19,1052,0,Ultrasound/ Review,Review Room 4,8888,9:09:50,10:41:31,10:44:47,92,3,Y,
19-Aug-19,1053,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:10:41,10:08:19,10:08:32,58,0,Y,
19-Aug-19,1053,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:08:32,10:08:32,10:08:43,0,0,N,
19-Aug-19,1053,2,Ultrasound/ Review,Ultrasound Room 5,8888,10:08:43,10:08:43,10:14:19,0,6,Y,Transferred
19-Aug-19,1053,3,Ultrasound/ Review,Review Room 4,8888,10:14:19,10:44:47,10:47:12,30,3,Y,
19-Aug-19,1054,0,Ultrasound/ Review,,,9:15:29,11:15:29,11:15:29,120,0,Y,
19-Aug-19,1055,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:23:26,10:14:52,10:14:57,51,0,Y,
19-Aug-19,1055,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:14:57,10:14:57,10:20:09,0,6,Y,Transferred
19-Aug-19,1055,2,Ultrasound/ Review,Treatment Room 3,8888,10:20:09,10:45:55,10:47:04,25,2,Y,Transferred
19-Aug-19,1056,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:27:41,10:22:03,10:29:03,55,7,Y,
19-Aug-19,1056,1,Ultrasound/ Review,Review Room 4,8888,10:29:03,10:47:12,10:56:20,18,9,Y,Transferred
19-Aug-19,1057,0,Ultrasound/ Review,,,9:37:32,11:15:37,11:15:37,98,0,Y,
19-Aug-19,1058,0,Ultrasound/ Review,,,9:38:20,9:38:20,9:38:20,0,0,N,
19-Aug-19,1059,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:39:56,10:29:49,10:33:42,50,4,Y,
19-Aug-19,1059,1,Ultrasound/ Review,Treatment Room 3,8888,10:33:42,10:47:04,16:24:41,14,30,Y,Transferred
19-Aug-19,1060,0,Ultrasound/ Review,,,9:44:59,11:15:45,11:15:45,91,0,Y,
19-Aug-19,1061,0,Ultrasound/ Review,Review Room 4,8888,9:46:41,11:24:04,11:27:45,98,3,Y,
19-Aug-19,1062,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:01:01,10:34:46,10:34:58,33,0,Y,
19-Aug-19,1062,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:34:58,10:34:58,10:42:11,0,8,Y,Transferred
19-Aug-19,1062,2,Ultrasound/ Review,Review Room 4,8888,10:42:11,10:56:20,11:19:38,14,23,Y,Transferred
19-Aug-19,1063,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:01:21,10:42:31,10:42:45,41,0,Y,
19-Aug-19,1063,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:42:45,10:42:45,10:53:16,0,11,Y,Transferred
19-Aug-19,1063,2,Ultrasound/ Review,Review Room 4,8888,10:53:16,11:19:38,11:24:04,26,5,Y,Transferred
19-Aug-19,1063,3,Ultrasound/ Review,Review Room 4,8888,11:31:20,11:31:20,11:37:06,0,6,Y,
19-Aug-19,1064,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:08:21,10:54:29,11:03:03,46,9,Y,
19-Aug-19,1064,1,Ultrasound/ Review,Review Room 4,8888,11:03:03,11:27:45,11:31:20,24,4,Y,Transferred
19-Aug-19,1065,0,Ultrasound/ Review,Review Room 4,8888,10:13:48,11:48:08,16:57:24,95,30,Y,
19-Aug-19,1066,0,Ultrasound/ Review,,,10:27:20,11:16:14,11:16:14,49,0,Y,
19-Aug-19,1067,0,Ultrasound/ Review,Review Room 4,8888,10:34:12,11:40:31,11:48:08,66,8,Y,
19-Aug-19,1068,0,Ultrasound/ Review,Ultrasound Room 5,8888,11:01:22,11:03:12,11:09:47,2,6,Y,
19-Aug-19,1068,1,Ultrasound/ Review,Review Room 4,8888,11:09:47,11:37:06,11:40:31,28,3,Y,Transferred
19-Aug-19,1069,0,Ultrasound/ Review,,,14:04:11,14:04:11,14:04:11,0,0,N,
20-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:48,7:55:26,7:59:40,31,4,Y,
20-Aug-19,1001,1,Ultrasound/ Review,Review Room 4,8888,7:59:40,8:25:54,8:28:21,26,3,Y,Transferred
20-Aug-19,1002,0,Ultrasound/ Review,Review Room 4,8888,7:28:50,8:28:21,8:34:21,60,6,Y,
20-Aug-19,1003,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:30:57,8:00:34,8:00:54,30,0,Y,
20-Aug-19,1003,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:00:54,8:00:54,8:06:34,0,6,Y,Transferred
20-Aug-19,1003,2,Ultrasound/ Review,Review Room 4,8888,8:06:34,8:34:21,8:36:02,28,2,Y,Transferred
20-Aug-19,1004,0,Ultrasound/ Review,Review Room 4,8888,7:36:15,8:50:26,8:50:27,74,0,Y,
20-Aug-19,1005,0,Ultrasound/ Review,,,7:37:06,10:53:54,10:53:54,196,0,Y,
20-Aug-19,1006,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:50:52,8:20:19,8:23:50,30,3,Y,
20-Aug-19,1006,1,Ultrasound/ Review,Review Room 4,8888,8:23:50,8:39:21,8:39:35,16,0,Y,Transferred
20-Aug-19,1006,2,Ultrasound/ Review,Review Room 4,8888,8:39:35,8:39:35,8:40:30,0,1,Y,Transferred
20-Aug-19,1007,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:56:48,8:07:10,8:09:43,11,2,Y,
20-Aug-19,1008,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:07:03,8:15:38,8:15:48,8,0,Y,
20-Aug-19,1008,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:15:48,8:15:48,8:20:19,0,5,Y,Transferred
20-Aug-19,1008,2,Ultrasound/ Review,Ultrasound Room 5,8888,8:51:55,8:51:55,9:00:01,0,9,Y,Transferred
20-Aug-19,1008,3,Ultrasound/ Review,Review Room 4,8888,9:00:01,9:06:15,9:10:23,6,4,Y,
20-Aug-19,1009,0,Ultrasound/ Review,Review Room 4,8888,8:17:59,8:42:22,8:43:49,25,1,Y,
20-Aug-19,1010,0,Ultrasound/ Review,,,8:19:48,10:53:24,10:53:24,154,0,Y,
20-Aug-19,1011,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:23:25,8:26:02,8:30:07,3,4,Y,
20-Aug-19,1011,1,Ultrasound/ Review,Review Room 4,8888,8:30:07,8:43:49,8:44:32,13,1,Y,Transferred
20-Aug-19,1011,2,Ultrasound/ Review,Review Room 4,8888,8:44:32,8:44:32,8:45:53,0,1,Y,Transferred
20-Aug-19,1012,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:27:20,8:31:47,8:37:07,4,6,Y,
20-Aug-19,1012,1,Ultrasound/ Review,Review Room 4,8888,8:37:07,8:47:09,10:44:27,10,30,Y,Transferred
20-Aug-19,1013,0,Ultrasound/ Review,,,8:38:18,10:53:46,10:53:46,135,0,Y,
20-Aug-19,1014,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:40:21,8:44:57,8:49:28,4,5,Y,
20-Aug-19,1014,1,Ultrasound/ Review,Review Room 4,8888,8:49:28,8:54:13,8:55:23,5,1,Y,Transferred
20-Aug-19,1015,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:46:54,9:00:52,9:03:26,14,3,Y,
20-Aug-19,1015,1,Ultrasound/ Review,Review Room 4,8888,9:03:26,9:10:23,9:20:00,7,10,Y,Transferred
20-Aug-19,1016,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:48:35,9:04:38,9:04:57,16,0,Y,
20-Aug-19,1016,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:04:57,9:04:57,9:05:02,0,0,N,
20-Aug-19,1016,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:05:02,9:05:02,9:10:58,0,5,Y,Transferred
20-Aug-19,1016,3,Ultrasound/ Review,Review Room 4,8888,9:10:58,9:20:00,9:20:19,10,0,Y,
20-Aug-19,1016,4,Ultrasound/ Review,Review Room 4,8888,9:20:19,9:20:19,9:20:32,0,0,N,
20-Aug-19,1016,5,Ultrasound/ Review,Review Room 4,8888,9:20:32,9:20:32,9:20:39,0,0,N,
20-Aug-19,1016,6,Ultrasound/ Review,Review Room 4,8888,9:20:39,9:20:39,9:24:33,0,4,Y,
20-Aug-19,1017,0,Ultrasound/ Review,Review Room 4,8888,8:53:38,9:29:10,9:34:13,36,5,Y,
20-Aug-19,1018,0,Ultrasound/ Review,Review Room 4,8888,8:59:56,9:26:58,9:27:07,27,1,Y,
20-Aug-19,1019,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:04:39,9:12:42,9:17:27,8,5,Y,
20-Aug-19,1019,1,Ultrasound/ Review,Review Room 4,8888,9:17:27,9:24:33,9:25:51,7,1,Y,Transferred
20-Aug-19,1020,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:08:46,9:18:22,9:18:37,10,0,Y,
20-Aug-19,1020,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:18:37,9:18:37,9:27:53,0,9,Y,Transferred
20-Aug-19,1020,2,Ultrasound/ Review,Review Room 4,8888,9:27:53,9:36:53,9:42:25,9,6,Y,Transferred
20-Aug-19,1021,0,Ultrasound/ Review,Review Room 4,8888,9:14:05,9:34:13,9:36:53,20,2,Y,
20-Aug-19,1022,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:27:17,9:30:39,9:32:27,3,2,Y,
20-Aug-19,1022,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:32:27,9:32:27,9:32:48,0,0,N,
20-Aug-19,1023,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:28:34,9:33:24,9:40:56,5,7,Y,
20-Aug-19,1023,1,Ultrasound/ Review,Review Room 4,8888,9:40:56,9:43:14,9:54:39,3,11,Y,Transferred
20-Aug-19,1024,0,Ultrasound/ Review,,,9:31:03,10:54:06,10:54:06,83,0,Y,
20-Aug-19,1025,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:36:52,9:41:01,9:44:06,5,3,Y,
20-Aug-19,1025,1,Ultrasound/ Review,Review Room 4,8888,9:44:06,9:58:08,10:00:06,14,2,Y,Transferred
20-Aug-19,1026,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:45:40,9:46:50,9:51:03,1,5,Y,
20-Aug-19,1026,1,Ultrasound/ Review,Review Room 4,8888,9:51:03,9:54:39,9:58:08,3,4,Y,Transferred
20-Aug-19,1027,0,Ultrasound/ Review,,,9:53:32,10:54:12,10:54:12,61,0,Y,
20-Aug-19,1028,0,Ultrasound/ Review,,,9:55:47,9:58:35,9:58:35,3,0,Y,
20-Aug-19,1029,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:57:28,9:58:39,10:07:34,1,9,Y,
20-Aug-19,1029,1,Ultrasound/ Review,Review Room 4,8888,10:07:34,10:07:41,10:21:11,0,14,Y,Transferred
20-Aug-19,1030,0,Ultrasound/ Review,,,10:01:36,10:01:36,10:01:36,0,0,N,
20-Aug-19,1031,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:14:47,10:15:36,10:20:02,1,5,Y,
20-Aug-19,1031,1,Ultrasound/ Review,Review Room 4,8888,10:20:02,10:21:11,10:38:35,1,17,Y,Transferred
20-Aug-19,1032,0,Ultrasound/ Review,,,13:37:34,13:37:34,13:37:34,0,0,N,
20-Aug-19,8888,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:54:24,10:54:24,10:54:26,0,0,N,
21-Aug-19,1001,0,Ultrasound/ Review,Review Room 4,8888,7:24:32,8:54:33,8:57:31,90,3,Y,
21-Aug-19,1002,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:41,7:59:09,7:59:18,35,0,Y,
21-Aug-19,1002,1,Ultrasound/ Review,Ultrasound Room 5,8888,7:59:18,7:59:18,8:03:26,0,4,Y,Transferred
21-Aug-19,1002,2,Ultrasound/ Review,Ultrasound Room 5,8888,8:08:11,8:08:11,8:13:40,0,5,Y,Transferred
21-Aug-19,1002,3,Ultrasound/ Review,Review Room 4,8888,8:13:40,8:57:31,9:00:15,44,3,Y,
21-Aug-19,1003,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:56,8:03:26,8:06:43,39,3,Y,
21-Aug-19,1003,1,Ultrasound/ Review,Review Room 4,8888,8:06:43,9:00:46,9:02:41,54,2,Y,Transferred
21-Aug-19,1004,0,Ultrasound/ Review,Review Room 4,8888,7:28:24,9:02:41,9:04:51,94,2,Y,
21-Aug-19,1005,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:30:31,8:14:30,8:17:57,44,3,Y,
21-Aug-19,1005,1,Ultrasound/ Review,Review Room 4,8888,8:17:57,9:06:02,9:08:04,49,2,Y,Transferred
21-Aug-19,1006,0,Ultrasound/ Review,,,7:36:18,9:41:57,9:41:57,125,0,Y,
21-Aug-19,1007,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:40:35,8:18:26,8:18:40,38,0,Y,
21-Aug-19,1007,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:18:40,8:18:40,8:24:01,0,6,Y,Transferred
21-Aug-19,1007,2,Ultrasound/ Review,Review Room 4,8888,8:24:01,9:08:04,9:12:30,44,4,Y,Transferred
21-Aug-19,1008,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:44:34,8:25:12,8:31:57,41,6,Y,
21-Aug-19,1008,1,Ultrasound/ Review,Review Room 4,8888,8:31:57,9:12:30,9:17:05,41,5,Y,Transferred
21-Aug-19,1009,0,Ultrasound/ Review,Review Room 4,8888,7:52:07,9:17:05,9:31:29,85,14,Y,
21-Aug-19,1010,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:53:55,8:32:01,8:35:05,39,3,Y,
21-Aug-19,1011,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:05:35,8:36:56,8:42:06,31,6,Y,
21-Aug-19,1011,1,Ultrasound/ Review,Review Room 4,8888,8:42:06,9:31:29,9:37:23,49,6,Y,Transferred
21-Aug-19,1012,0,Ultrasound/ Review,,,8:05:59,9:42:08,9:42:08,97,0,Y,
21-Aug-19,1013,0,Ultrasound/ Review,,,8:14:04,9:42:15,9:42:15,88,0,Y,
21-Aug-19,1014,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:19:04,8:44:02,8:48:14,25,4,Y,
21-Aug-19,1014,1,Ultrasound/ Review,Review Room 4,8888,8:48:14,9:38:41,9:38:54,50,0,Y,Transferred
21-Aug-19,1014,2,Ultrasound/ Review,Review Room 4,8888,9:38:54,9:38:54,9:39:57,0,1,Y,Transferred
21-Aug-19,1015,0,Ultrasound/ Review,Review Room 4,8888,8:21:40,9:41:32,9:45:20,80,4,Y,
21-Aug-19,1016,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:26:13,8:49:37,8:55:14,23,6,Y,
21-Aug-19,1016,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:55:14,8:56:40,8:56:45,1,0,Y,Transferred
21-Aug-19,1016,2,Ultrasound/ Review,,,8:56:45,8:56:45,8:56:45,0,0,N,
21-Aug-19,1017,0,Ultrasound/ Review,,,8:31:08,9:42:22,9:42:22,71,0,Y,
21-Aug-19,1018,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:38:06,8:56:58,8:59:15,18,3,Y,
21-Aug-19,1019,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:01:40,9:03:25,9:10:45,2,7,Y,
21-Aug-19,1019,1,Ultrasound/ Review,Review Room 4,8888,9:10:45,9:49:37,9:55:43,39,6,Y,Transferred
21-Aug-19,1020,0,Ultrasound/ Review,,,9:07:13,9:42:28,9:42:28,35,0,Y,
21-Aug-19,1021,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:29:08,9:31:00,9:32:59,2,1,Y,
21-Aug-19,1021,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:32:59,9:32:59,9:39:48,0,7,Y,Transferred
21-Aug-19,1021,2,Ultrasound/ Review,Review Room 4,8888,9:39:48,9:55:43,10:04:20,16,9,Y,Transferred
21-Aug-19,1022,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:34:45,9:45:02,9:50:18,11,5,Y,
21-Aug-19,1022,1,Ultrasound/ Review,Review Room 4,8888,9:50:18,10:16:50,10:25:50,26,9,Y,Transferred
21-Aug-19,1023,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:48:33,9:52:00,9:57:02,4,5,Y,
21-Aug-19,1023,1,Ultrasound/ Review,Review Room 4,8888,9:57:02,10:04:20,10:16:50,7,12,Y,Transferred
21-Aug-19,1024,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:54:15,10:00:17,10:10:09,6,10,Y,
21-Aug-19,1024,1,Ultrasound/ Review,Review Room 4,8888,10:10:09,10:25:50,10:43:11,15,18,Y,Transferred
21-Aug-19,1025,0,Ultrasound/ Review,Review Room 4,8888,10:30:15,10:43:11,11:33:38,13,30,Y,
21-Aug-19,1026,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:44:27,10:48:34,10:54:38,4,6,Y,
21-Aug-19,1026,1,Ultrasound/ Review,Review Room 4,8888,10:54:38,11:33:38,11:38:39,39,5,Y,Transferred
21-Aug-19,1027,0,Ultrasound/ Review,,,11:16:56,11:21:56,11:21:56,5,0,Y,
22-Aug-19,1001,0,Ultrasound/ Review,Review Room 4,8888,7:24:35,8:32:42,8:34:35,68,2,Y,
22-Aug-19,1002,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:48,7:57:52,8:00:57,33,3,Y,
22-Aug-19,1002,1,Ultrasound/ Review,Review Room 4,8888,8:00:57,8:34:35,8:37:39,34,3,Y,Transferred
22-Aug-19,1003,0,Ultrasound/ Review,Review Room 4,8888,7:34:45,8:37:39,8:39:23,63,2,Y,
22-Aug-19,1004,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:57:57,8:01:55,8:09:37,4,8,Y,
22-Aug-19,1004,1,Ultrasound/ Review,Review Room 4,8888,8:09:37,9:03:41,9:04:34,54,1,Y,Transferred
22-Aug-19,1005,0,Ultrasound/ Review,Review Room 4,8888,8:02:25,8:39:23,8:39:45,37,0,Y,
22-Aug-19,1006,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:03:17,8:14:01,8:19:39,11,5,Y,
22-Aug-19,1006,1,Ultrasound/ Review,Review Room 4,8888,8:19:39,8:43:24,8:43:40,24,0,Y,Transferred
22-Aug-19,1007,0,Ultrasound/ Review,,,8:12:33,8:57:21,8:57:21,45,0,Y,
22-Aug-19,1008,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:17:47,8:22:12,8:28:36,5,6,Y,
22-Aug-19,1008,1,Ultrasound/ Review,Review Room 4,8888,8:28:36,8:46:51,8:54:12,18,8,Y,Transferred
22-Aug-19,1009,0,Ultrasound/ Review,Review Room 4,8888,8:20:16,8:54:12,9:00:19,34,6,Y,
22-Aug-19,1010,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:20:33,8:29:38,8:29:55,9,0,Y,
22-Aug-19,1010,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:29:55,8:29:55,8:32:37,0,3,Y,Transferred
22-Aug-19,1010,2,Ultrasound/ Review,Ultrasound Room 5,8888,8:35:41,8:35:41,8:37:34,0,2,Y,Transferred
22-Aug-19,1011,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:25:23,8:35:23,8:35:33,10,0,Y,
22-Aug-19,1012,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:30:57,8:32:49,8:35:23,2,3,Y,
22-Aug-19,1012,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:01:10,9:01:10,9:08:25,0,7,Y,Transferred
22-Aug-19,1012,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:35:14,9:35:14,9:41:01,0,6,Y,Transferred
22-Aug-19,1012,3,Ultrasound/ Review,Review Room 4,8888,9:41:01,9:43:39,9:56:13,2,13,Y,
22-Aug-19,1013,0,Ultrasound/ Review,,,8:51:12,8:57:31,8:57:31,6,0,Y,
22-Aug-19,1014,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:52:40,8:54:19,8:57:11,2,3,Y,
22-Aug-19,1014,1,Ultrasound/ Review,Review Room 4,8888,8:57:11,9:04:34,9:15:22,7,11,Y,Transferred
22-Aug-19,1015,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:03:50,9:08:25,9:12:03,5,4,Y,
22-Aug-19,1015,1,Ultrasound/ Review,Review Room 4,8888,9:12:03,9:15:22,9:18:50,3,3,Y,Transferred
22-Aug-19,1016,0,Ultrasound/ Review,Review Room 4,8888,9:07:16,9:18:50,9:21:19,11,3,Y,
22-Aug-19,1017,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:09:07,9:13:23,9:17:54,4,4,Y,
22-Aug-19,1017,1,Ultrasound/ Review,Review Room 4,8888,9:17:54,9:21:19,9:27:34,4,6,Y,Transferred
22-Aug-19,1018,0,Ultrasound/ Review,Review Room 4,8888,9:13:04,9:34:35,9:37:19,21,3,Y,
22-Aug-19,1019,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:13:13,9:22:56,9:26:49,9,4,Y,
22-Aug-19,1019,1,Ultrasound/ Review,Review Room 4,8888,9:26:49,9:27:34,9:34:08,1,7,Y,Transferred
22-Aug-19,1020,0,Ultrasound/ Review,Review Room 4,8888,9:15:22,9:37:19,9:39:30,22,2,Y,
22-Aug-19,1021,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:26:25,9:27:45,9:27:59,1,0,Y,
22-Aug-19,1021,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:27:59,9:27:59,9:34:05,0,7,Y,Transferred
22-Aug-19,1021,2,Ultrasound/ Review,Review Room 4,8888,9:34:05,9:39:30,9:41:41,5,2,Y,Transferred
22-Aug-19,1022,0,Ultrasound/ Review,Review Room 4,8888,9:28:02,9:41:41,9:43:39,13,2,Y,
22-Aug-19,1023,0,Ultrasound/ Review,Review Room 4,8888,9:33:43,9:56:13,9:58:59,23,2,Y,
22-Aug-19,1024,0,Ultrasound/ Review,Review Room 4,8888,9:37:32,9:58:59,10:01:42,21,3,Y,
22-Aug-19,1025,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:48:18,9:52:36,9:52:44,4,0,Y,
22-Aug-19,1025,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:52:44,9:52:44,9:52:55,0,0,N,
22-Aug-19,1025,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:52:55,9:52:55,9:55:23,0,3,Y,Transferred
